"11;	AGG PRO.EMP: HANDGUN;31"
"11;	CHILD PORNOGRAPHY;30"
"11;	AGGRAVATED FINANCIAL IDENTITY THEFT;30"
"11;	COMPUTER FRAUD;29"
"11;	UNLAWFUL USE OTHER FIREARM;28"
"11;	MANU/DELIVER:HEROIN(BLACK TAR);27"
"11;	ATT: TRUCK, BUS, MOTOR HOME;27"
"11;	IMPERSONATION;27"
"11;	AGGRAVATED DOMESTIC BATTERY: HANDGUN;27"
"11;	AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY;26"
"11;	VIO BAIL BOND: DOM VIOLENCE;25"
"11;	DECEPTIVE COLLECTION PRACTICES;25"
"11;	AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON;25"
"11;	CONTRIBUTE DELINQUENCY OF A CHILD;25"
"11;	EMBEZZLEMENT;24"
"11;	MONEY LAUNDERING;24"
"11;	INSTITUTIONAL VANDALISM;23"
"11;	MANUFACTURE / DELIVER - CRACK;23"
"11;	TO FIRE FIGHT.APP.EQUIP;23"
"11;	AGGRAVATED - KNIFE / CUTTING INSTRUMENT;22"
"11;	FROM COIN-OP MACHINE/DEVICE;22"
"11;	AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY;22"
"11;	THEFT BY LESSEE,NON-VEH;21"
"11;	ARMED WHILE UNDER THE INFLUENCE;21"
"11;	ATTEMPT: ARMED-OTHER FIREARM;20"
"11;	AGGRAVATED DOMESTIC BATTERY: OTHER FIREARM;20"
"11;	SALE/DEL HYPODERMIC NEEDLE;20"
"11;	AGG PRO.EMP:KNIFE/CUTTING INST;19"
"11;	AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER;19"
"11;	PAY TV SERVICE OFFENSES;19"
"11;	LOOTING;18"
"11;	AGGRAVATED - OTHER DANGEROUS WEAPON;17"
"11;	HARBOR RUNAWAY;17"
"11;	PIMPING;17"
"11;	AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT;17"
"11;	ATTEMPT AGG: OTHER;17"
"11;	POSS: LOOK-ALIKE DRUGS;16"
"11;	GAME/CARDS;16"
"11;	MANU/DELIVER:LOOK-ALIKE DRUG;15"
"11;	UNLAWFUL SALE OTHER FIREARM;15"
"11;	NON-CONSENSUAL DISSEMINATION PRIVATE SEXUAL IMAGES;14"
"11;	AGGRAVATED - OTHER;14"
"11;	VIOLATION OF CIVIL NO CONTACT ORDER;14"
"11;	PEEPING TOM;14"
"11;	THEFT/RECOVERY: CYCLE, SCOOTER, BIKE W-VIN;14"
"11;	ATTEMPT AGG: HANDGUN;14"
"11;	POSSESSION OF BURGLARY TOOLS;14"
"11;	CANNABIS PLANT;14"
"11;	SEX OFFENDER: PROHIBITED ZONE;13"
"11;	BOOKMAKING/SPORTS;13"
"11;	BRIBERY;13"
"11;	AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER;12"
"11;	FIREARM REGISTRATION VIOLATION;12"
"11;	EXTORTION;12"
"11;	OBSCENE MATTER;12"
"11;	AGG PRO.EMP: HANDGUN;12"
"11;	SOLICIT NARCOTICS ON PUBLIC WAY;11"
"11;	VIOLATION OF STALKING NO CONTACT ORDER;11"
"11;	ARMED - KNIFE / CUTTING INSTRUMENT;11"
"11;	SALE/DIST OBSCENE MAT TO MINOR;11"
"11;	OTHER;11"
"11;	AGGRAVATED CRIMINAL SEXUAL ABUSE;10"
"11;	OTHER ARSON/EXPLOSIVE INCIDENT;10"
"11;	ENDANGERING LIFE / HEALTH OF CHILD;10"
"11;	CYBERSTALKING;9"
"11;	SALE/DEL DRUG PARAPHERNALIA;9"
"11;	UNAUTHORIZED VIDEOTAPING;9"
"11;	POSSESS - SYNTHETIC DRUGS;9"
"11;	RESIST / OBSTRUCT / DISARM OFFICER;9"
"11;	THEFT / RECOVERY - AUTOMOBILE;9"
"11;	MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS;9"
"11;	OTHER PROSTITUTION OFFENSE;9"
"11;	CALL OPERATION;8"
"11;	AGGRAVATED PO: OTHER FIREARM;8"
"11;	FORCIBLE DETENTION;8"
"11;	ATTEMPT AGG: KNIFE/CUT INSTR;8"
"11;	VIOLENT OFFENDER: ANNUAL REGISTRATION;8"
"11;	PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY;7"
"11;	ARMED - OTHER DANGEROUS WEAPON;7"
"11;	POSSESS - CANNABIS 30 GRAMS OR LESS;7"
"11;	LICENSED PREMISE;7"
"11;	AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON;7"
"11;	UNLAWFUL USE - HANDGUN;7"
"11;	UNLAWFUL SALE/DELIVERY OF FIREARM AT SCHOOL;7"
"11;	CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER;6"
"11;	CYCLE, SCOOTER, BIKE NO VIN;6"
"11;	VIOLATION GPS MONITORING DEVICE;6"
"11;	PANDERING;6"
"11;	OBSCENITY;6"
"11;	CRIMINAL TRANSMISSION OF HIV;6"
"11;	TAMPER WITH MOTOR VEHICLE;6"
"11;	POSSESS - CANNABIS MORE THAN 30 GRAMS;6"
"11;	HAZARDOUS MATERIALS VIOLATION;6"
"11;	INSURANCE FRAUD;6"
"11;	AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY;6"
"11;	VIOLENT OFFENDER: DUTY TO REGISTER;6"
"11;	AGGRAVATED;5"
"11;	ATTEMPT STRONG ARM - NO WEAPON;5"
"11;	POSSESS - COCAINE;5"
"11;	CONTRIBUTE CRIM DELINQUENCY JUVENILE;5"
"11;	POSSESS - HEROIN (TAN / BROWN TAR);5"
"11;	AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON;5"
"11;	GUN OFFENDER - ANNUAL REGISTRATION;5"
"11;	COMPOUNDING A CRIME;5"
"11;	ATT AGG CRIMINAL SEXUAL ABUSE;5"
"11;	UNLAWFUL USE OF A COMPUTER;5"
"11;	COMPELLING ORG MEMBERSHIP;5"
"11;	ATTEMPT ARMED - HANDGUN;5"
"11;	DEL CONT SUBS TO PERSON <18;5"
"11;	MANU/DELIVER: METHAMPHETAMINES;5"
"11;	AIDING ARRESTEE ESCAPE;5"
"11;	AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY;5"
"11;	AGGRAVATED OF A UNBORN CHILD;5"
"11;	SELL/ADVERTISE FIREWORKS;4"
"11;	ATTEMPT CRIMINAL SEXUAL ABUSE;4"
"11;	AGG PRO.EMP: OTHER FIREARM;4"
"11;	MANU/POSS. W/INTENT TO DELIVER: SYNTHETIC MARIJUANA;4"
"11;	POS: EXPLOSIVE/INCENDIARY DEV;4"
"11;	INDECENT SOLICITATION/ADULT;4"
"11;	JUVENILE PIMPING;4"
"11;	OF UNBORN CHILD;4"
"11;	DELIVER CANNABIS TO PERSON <18;4"
"11;	AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON;4"
"11;	COMMERCIAL SEX ACTS;4"
"11;	INTOXICATING COMPOUNDS;4"
"11;	AGGRAVATED - OTHER FIREARM;4"
"11;	CONT SUBS:FAIL TO MAINT RECORD;4"
"11;	ATTEMPT: CYCLE, SCOOTER, BIKE W-VIN;3"
"11;	AGGRAVATED - OTHER FIREARM;3"
"11;	ILLEGAL ILL LOTTERY;3"
"11;	AGGRAVATED - KNIFE / CUTTING INSTRUMENT;3"
"11;	NOTIFICATION OF CIVIL NO CONTACT ORDER;3"
"11;	AGGRAVATED PO: OTHER FIREARM;3"
"11;	AGGRAVATED PROTECTED EMPLOYEE - KNIFE / CUTTING INSTRUMENT;3"
"11;	BY EXPLOSIVE;3"
"11;	GAME/AMUSEMENT DEVICE;3"
"11;	AGG PRO.EMP: OTHER FIREARM;3"
"11;	AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY;3"
"11;	LIBRARY VANDALISM;3"
"11;	ABUSE/NEGLECT: CARE FACILITY;3"
"11;	EDUCATIONAL INTIMIDAITON;3"
"11;	PUBLIC DEMONSTRATION;3"
"11;	ATTEMPT - AUTOMOBILE;3"
"11;	OFFICIAL MISCONDUCT;3"
"11;	FALSE / STOLEN / ALTERED TRP;3"
"11;	ATTEMPT AGG: OTHER DANG WEAPON;3"
"11;	FOID - REVOCATION;3"
"11;	POSSESS FIREARM / AMMUNITION - NO FOID CARD;3"
"11;	CYCLE, SCOOTER, BIKE WITH VIN;3"
"11;	POSSESS - HALLUCINOGENS;3"
"11;	RECKLESS HOMICIDE;3"
"11;	AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY;2"
"11;	REFUSING TO AID AN OFFICER;2"
"11;	TO AIRPORT;2"
"11;	IN TAVERN;2"
"11;	VIOLENT OFFENDER: FAIL TO REGISTER NEW ADDRESS;2"
"11;	SEX RELATION IN FAMILY;2"
"11;	MANUFACTURE / DELIVER - HEROIN (TAN / BROWN TAR);2"
"11;	COMPELLING CONFESSION;2"
"11;	AGGRAVATED - HANDGUN;2"
"11;	FAILURE TO KEEP HYPO RECORDS;2"
"11;	MANUFACTURE / DELIVER - SYNTHETIC DRUGS;2"
"11;	SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER;2"
"11;	SEX OFFENDER - FAIL TO REGISTER;2"
"11;	POSSESS - BARBITURATES;2"
"11;	POSSESS - AMPHETAMINES;2"
"11;	AGG RITUAL MUT:OTH DANG WEAPON;2"
"11;	UNLAWFUL POSSESSION - AMMUNITION;2"
"11;	POS: PORNOGRAPHIC PRINT;2"
"11;	FORNICATION;2"
"11;	$300 AND UNDER;2"
"11;	MANUFACTURE / DELIVER - HALLUCINOGEN;2"
"11;	AGGRAVATED PROTECTED EMPLOYEE - KNIFE / CUTTING INSTRUMENT;2"
"11;	MANU/DELIVER:AMPHETAMINES;2"
"11;	MANUFACTURE / DELIVER - CANNABIS 10 GRAMS OR LESS;2"
"11;	AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY;2"
"11;	AGGRAVATED: OTHER FIREARM;2"
"11;	POSSESS - PCP;2"
"11;	PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY;2"
"11;	GUN OFFENDER - DUTY TO REGISTER;2"
"11;	NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES;2"
"11;	ATTEMPT ARMED - KNIFE / CUTTING INSTRUMENT;2"
"11;	GUN OFFENDER - DUTY TO REPORT CHANGE OF INFORMATION;2"
"11;	AGGRAVATED POLICE OFFICER - HANDGUN;1"
"11;	BOOKMAKING/HORSES;1"
"11;	EMPLOY MINOR;1"
"11;	USE OF METAL PIERCING BULLETS;1"
"11;	ARMED - OTHER FIREARM;1"
"11;	PROHIBITED PLACES;1"
"11;	CAB OPERATION;1"
"11;	OVER $300;1"
"11;	INTIMIDATION OF LAW ENFORCEMENT OFFICIAL;1"
"11;	WIREROOM/SPORTS;1"
"11;	ARMED VIOLENCE;1"
"11;	KEEP PLACE OF PROSTITUTION;1"
"11;	VIOLATION OF SUMMARY CLOSURE;1"
"11;	POSS. KEYS OR DEV.TO COIN MACH;1"
"11;	WIREROOM/HORSES;1"
"11;	AGG RIT MUT: HANDS/FIST/FEET NO/MINOR INJURY;1"
"11;	DEFACE IDENT MARKS OF FIREARM;1"
"11;	CONTRIBUTE TO THE DELINQUENCY OF CHILD;1"
"11;	ARSONIST: FAIL TO REGISTER NEW ADDRESS;1"
"11;	UNLAWFUL USE - OTHER DANGEROUS WEAPON;1"
"11;	CONTRABAND IN PRISON;1"
"11;	INTERFERE W/ HIGHER EDUCATION;1"
"11;	INVOLUNTARY SERVITUDE;1"
"11;	EAVESDROPPING;1"
"11;	AGGRAVATED DOMESTIC BATTERY - HANDGUN;1"
"11;	AGGRAVATED - OTHER DANGEROUS WEAPON;1"
"11;	AGGRAVATED PROTECTED EMPLOYEE - HANDGUN;1"
"11;	PROTECTED EMPLOYEE: HANDS NO / MIN INJURY;1"
"11;	THEFT BY LESSEE, MOTOR VEHICLE;1"
"11;	SALE TOBACCO PRODUCTS TO MINOR;1"
"11;	ATTEMPT AGGRAVATED;1"
"11;	UNLAWFUL USE OF BODY ARMOR;1"
"11;	ANIMAL ABUSE / NEGLECT;1"
"11;	THEFT OF LOST / MISLAID PROPERTY;1"
"11;	AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON;1"
"11;	DEFACE IDENTIFICATION MARKS OF FIREARM;1"
"11;	INDECENT SOLICITATION OF A CHILD;1"
"11;	ATT AGG CRIM SEXUAL ABUSE;1"
"11;	VIOL CHARITABLE GAME ACT;1"
"11;	CALCULATED CANNABIS CONSPIRACY;1"
"11;	BOLITA OR BOLI PUL/RUNNER;1"
"11;	ATTEMPT ARMED - OTHER DANGEROUS WEAPON;1"
"11;	FAIL REGISTER LIC:CONT SUBS;1"
"11;	SALE OF TOBACCO PRODUCTS TO MINOR;1"
"11;	VIOLATION OF SMOKING BAN;1"
"11;	BOARD PLANE WITH WEAPON;1"
"11;	VIOLATION OF BAIL BOND - DOMESTIC VIOLENCE;1"
"11;	CONTRIBUTE TO THE CRIMINAL DELINQUENCY OF CHILD;1"
"11;	LIBRARY THEFT;1"
"12;	$500 AND UNDER;41250"
"12;	OVER $500;33006"
"12;	SIMPLE;26079"
"12;	TO VEHICLE;23463"
"12;	DOMESTIC BATTERY SIMPLE;18550"
"12;	SIMPLE;14342"
"12;	AUTOMOBILE;14336"
"12;	TO PROPERTY;13982"
"12;	FROM BUILDING;12837"
"12;	FORCIBLE ENTRY;11439"
"12;	POSS: CANNABIS 30GMS OR LESS;10119"
"12;	RETAIL THEFT;6785"
"12;	TO LAND;5702"
"12;	UNLAWFUL ENTRY;5337"
"12;	TELEPHONE THREAT;5150"
"12;	POSS: CRACK;4704"
"12;	HARASSMENT BY TELEPHONE;4241"
"12;	ARMED: HANDGUN;3970"
"12;	STRONGARM - NO WEAPON;3937"
"12;	TO STATE SUP LAND;3627"
"12;	POSS: HEROIN(WHITE);3394"
"12;	SOLICIT ON PUBLIC WAY;3199"
"12;	AGGRAVATED: OTHER DANG WEAPON;3170"
"12;	CREDIT CARD FRAUD;2942"
"12;	TRUCK, BUS, MOTOR HOME;2242"
"12;	CRIMINAL DEFACEMENT;2077"
"12;	FRAUD OR CONFIDENCE GAME;2053"
"12;	AGGRAVATED: HANDGUN;2011"
"12;	FINANCIAL ID THEFT: OVER $300;1828"
"12;	AGGRAVATED: HANDGUN;1692"
"12;	UNLAWFUL POSS OF HANDGUN;1638"
"12;	FINANCIAL IDENTITY THEFT OVER $ 300;1612"
"12;	RECKLESS CONDUCT;1605"
"12;	VIOLATE ORDER OF PROTECTION;1559"
"12;	POCKET-PICKING;1454"
"12;	SOLICIT NARCOTICS ON PUBLICWAY;1427"
"12;	ILLEGAL USE CASH CARD;1377"
"12;	HARASSMENT BY ELECTRONIC MEANS;1353"
"12;	AGGRAVATED:KNIFE/CUTTING INSTR;1340"
"12;	AGGRAVATED: OTHER DANG WEAPON;1316"
"12;	AGGRAVATED:KNIFE/CUTTING INSTR;1310"
"12;	OTHER VEHICLE OFFENSE;1306"
"12;	PRO EMP HANDS NO/MIN INJURY;1255"
"12;	THEFT OF LABOR/SERVICES;1208"
"12;	THEFT/RECOVERY: AUTOMOBILE;1189"
"12;	POSS: COCAINE;1180"
"12;	TO RESIDENCE;1029"
"12;	FALSE/STOLEN/ALTERED TRP;1019"
"12;	ATTEMPT FORCIBLE ENTRY;886"
"12;	PRO EMP HANDS NO/MIN INJURY;829"
"12;	ATTEMPT THEFT;828"
"12;	FORGERY;816"
"12;	BOGUS CHECK;786"
"12;	NON-AGGRAVATED;784"
"12;	PURSE-SNATCHING;748"
"12;	TO STATE SUP PROP;723"
"12;	COUNTERFEITING DOCUMENT;719"
"12;	TO CITY OF CHICAGO PROPERTY;700"
"12;	POSSESSION OF DRUG EQUIPMENT;693"
"12;	TO VEHICLE;677"
"12;	FOUND SUSPECT NARCOTICS;671"
"12;	ATT: AUTOMOBILE;647"
"12;	AGGRAVATED;638"
"12;	FINANCIAL ID THEFT:$300 &UNDER;635"
"12;	ARMED:KNIFE/CUTTING INSTRUMENT;593"
"12;	BOMB THREAT;582"
"12;	OTHER CRIME INVOLVING PROPERTY;576"
"12;	SOLICIT FOR BUSINESS;569"
"12;	AGG PO HANDS NO/MIN INJURY;550"
"12;	ATTEMPT: STRONGARM-NO WEAPON;523"
"12;	CYCLE, SCOOTER, BIKE W-VIN;518"
"12;	AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON;510"
"12;	ARMED: OTHER DANGEROUS WEAPON;505"
"12;	POSS: CANNABIS MORE THAN 30GMS;502"
"12;	CRIMINAL SEXUAL ABUSE;501"
"12;	COUNTERFEIT CHECK;495"
"12;	THEFT OF LOST/MISLAID PROP;486"
"12;	FINANCIAL IDENTITY THEFT $300 AND UNDER;463"
"12;	CHILD ABUSE;431"
"12;	ILLEGAL CONSUMPTION BY MINOR;422"
"12;	UNLAWFUL USE OTHER DANG WEAPON;407"
"12;	AGGRAVATED VEHICULAR HIJACKING;406"
"12;	AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST;400"
"12;	OTHER CRIME AGAINST PERSON;391"
"12;	FIRST DEGREE MURDER;388"
"12;	PUBLIC INDECENCY;375"
"12;	ATTEMPT: ARMED-HANDGUN;371"
"12;	BY FIRE;364"
"12;	MANU/DELIVER: HEROIN (WHITE);360"
"12;	OTHER OFFENSE;360"
"12;	MANU/DELIVER:CRACK;317"
"12;	GAME/DICE;304"
"12;	STOLEN PROP: BUY/RECEIVE/POS.;279"
"12;	VEHICLE TITLE/REG OFFENSE;275"
"12;	LICENSE VIOLATION;270"
"12;	VEHICULAR HIJACKING;270"
"12;	ATTEMPT POSSESSION NARCOTICS;268"
"12;	AGG: HANDS/FIST/FEET NO/MINOR INJURY;255"
"12;	AGG CRIMINAL SEXUAL ABUSE;254"
"12;	HOME INVASION;241"
"12;	AGG PO HANDS NO/MIN INJURY;240"
"12;	PROBATION VIOLATION;238"
"12;	CHILD PORNOGRAPHY;236"
"12;	LIQUOR LICENSE VIOLATION;234"
"12;	THEFT/RECOVERY: TRUCK,BUS,MHOME;229"
"12;	ENDANGERING LIFE/HEALTH CHILD;228"
"12;	SELL/GIVE/DEL LIQUOR TO MINOR;218"
"12;	ILLEGAL POSSESSION BY MINOR;202"
"12;	RESIST/OBSTRUCT/DISARM OFFICER;198"
"12;	SEX OFFENDER: FAIL TO REGISTER;191"
"12;	ATTEMPT - FINANCIAL IDENTITY THEFT;188"
"12;	ARSON THREAT;181"
"12;	UNLAWFUL USE HANDGUN;180"
"12;	AGGRAVATED: OTHER;175"
"12;	MANU/DEL:CANNABIS OVER 10 GMS;171"
"12;	INTIMIDATION;169"
"12;	POSS: HEROIN(BRN/TAN);164"
"12;	SIMPLE;161"
"12;	OBSCENE TELEPHONE CALLS;160"
"12;	POSS: PCP;147"
"12;	AGG CRIM SEX ABUSE FAM MEMBER;145"
"12;	OTHER WEAPONS VIOLATION;144"
"12;	ATTEMPT FINANCIAL IDENTITY THEFT;130"
"12;	OBSTRUCTING IDENTIFICATION;129"
"12;	CHILD ABDUCTION;129"
"12;	RECKLESS FIREARM DISCHARGE;124"
"12;	MANU/DELIVER:COCAINE;120"
"12;	ATTEMPT: ARMED-KNIFE/CUT INSTR;117"
"12;	SEX OFFENDER: FAIL REG NEW ADD;114"
"12;	MANU/DEL:CANNABIS 10GM OR LESS;113"
"12;	PREDATORY;107"
"12;	AGG: HANDS/FIST/FEET SERIOUS INJURY;107"
"12;	FALSE POLICE REPORT;105"
"12;	AGG PRO.EMP: OTHER DANG WEAPON;103"
"12;	ANIMAL ABUSE/NEGLECT;103"
"12;	AGGRAVATED OF A SENIOR CITIZEN;100"
"12;	AGG SEX ASSLT OF CHILD FAM MBR;96"
"12;	THEFT BY LESSEE,MOTOR VEH;95"
"12;	POSS: HALLUCINOGENS;93"
"12;	PAROLE VIOLATION;93"
"12;	COMPUTER FRAUD;90"
"12;	AGGRAVATED PO: OTHER DANG WEAP;90"
"12;	AGGRAVATED DOMESTIC BATTERY;90"
"12;	FORFEIT PROPERTY;87"
"12;	ATTEMPT: ARMED-OTHER DANG WEAP;87"
"12;	FALSE FIRE ALARM;87"
"12;	INDECENT SOLICITATION/CHILD;86"
"12;	EMBEZZLEMENT;86"
"12;	ALTER/FORGE PRESCRIPTION;85"
"12;	AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY;85"
"12;	POSS: SYNTHETIC DRUGS;84"
"12;	OTHER VIOLATION;81"
"12;	UNLAWFUL USE/SALE AIR RIFLE;78"
"12;	CALL OPERATION;77"
"12;	UNLAWFUL POSS OTHER FIREARM;76"
"12;	CHILD ABDUCTION/STRANGER;76"
"12;	AGG PRO.EMP: OTHER DANG WEAPON;75"
"12;	AGGRAVATED: OTHER FIREARM;73"
"12;	ATTEMPT ARSON;73"
"12;	MOB ACTION;70"
"12;	POSS FIREARM/AMMO:NO FOID CARD;70"
"12;	CRIM SEX ABUSE BY FAM MEMBER;68"
"12;	ATT: TRUCK, BUS, MOTOR HOME;68"
"12;	AGG: FINANCIAL ID THEFT;67"
"12;	AGGRAVATED;67"
"12;	FINAN EXPLOIT-ELDERLY/DISABLED;62"
"12;	SOLICIT FOR PROSTITUTE;61"
"12;	AGGRAVATED PO: OTHER DANG WEAP;59"
"12;	ATTEMPT: AGGRAVATED;57"
"12;	PATRONIZING A PROSTITUTE;56"
"12;	AGGRAVATED PO: HANDGUN;56"
"12;	DELIVERY CONTAINER THEFT;54"
"12;	OTHER;52"
"12;	AGGRAVATED - HANDGUN;51"
"12;	POS: HYPODERMIC NEEDLE;50"
"12;	ATTEMPT NON-AGGRAVATED;49"
"12;	PEEPING TOM;48"
"12;	AGGRAVATED: KNIFE/CUT INSTR;47"
"12;	ATT CRIM SEXUAL ABUSE;46"
"12;	OBSTRUCTING JUSTICE;46"
"12;	INTERFERENCE JUDICIAL PROCESS;45"
"12;	AGGRAVATED: HANDGUN;44"
"12;	ARMED: OTHER FIREARM;43"
"12;	ARMED - HANDGUN;43"
"12;	EXTORTION;43"
"12;	INSTITUTIONAL VANDALISM;42"
"12;	UNLAWFUL USE OF RECORDED SOUND;42"
"12;	SEX ASSLT OF CHILD BY FAM MBR;39"
"12;	UNAUTHORIZED VIDEOTAPING;37"
"12;	ILLEGAL POSSESSION CASH CARD;37"
"12;	POSSESSION OF BURGLARY TOOLS;37"
"12;	UNLAWFUL POSS AMMUNITION;36"
"12;	DECEPTIVE COLLECTION PRACTICES;36"
"12;	AGGRAVATED - HANDGUN;36"
"12;	POSS: BARBITUATES;35"
"12;	AGG PRO EMP HANDS SERIOUS INJ;35"
"12;	IMPERSONATION;35"
"12;	GAME/AMUSEMENT DEVICE;35"
"12;	AGG PRO.EMP:KNIFE/CUTTING INST;33"
"12;	OTHER PROSTITUTION OFFENSE;32"
"12;	UNLAWFUL INTERFERE/VISITATION;32"
"12;	THEFT/RECOVERY: CYCLE, SCOOTER, BIKE W-VIN;31"
"12;	AGGRAVATED: OTHER FIREARM;31"
"12;	UNLAWFUL POSSESSION - HANDGUN;30"
"12;	VIOLATION OF CIVIL NO CONTACT ORDER;29"
"12;	UNLAWFUL RESTRAINT;29"
"12;	TAMPER WITH MOTOR VEHICLE;27"
"12;	CHILD ABANDONMENT;27"
"12;	STRONG ARM - NO WEAPON;27"
"12;	AGG PRO.EMP: HANDGUN;26"
"12;	AGGRAVATED OF A CHILD;26"
"12;	UNLAWFUL USE OF A COMPUTER;26"
"12;	SEXUAL EXPLOITATION OF A CHILD;25"
"12;	FROM COIN-OP MACHINE/DEVICE;25"
"12;	TO FIRE FIGHT.APP.EQUIP;25"
"12;	MANU/DELIVER: HEROIN(BRN/TAN);24"
"12;	OBSCENE MATTER;24"
"12;	CANNABIS PLANT;24"
"12;	MANU/DELIVER: HALLUCINOGEN;23"
"12;	VIO BAIL BOND: DOM VIOLENCE;23"
"12;	OTHER;23"
"12;	ESCAPE;23"
"12;	AGG PO HANDS ETC SERIOUS INJ;22"
"12;	AGGRAVATED PO:KNIFE/CUT INSTR;22"
"12;	ATTEMPT: ARMED-OTHER FIREARM;21"
"12;	SALE/DEL HYPODERMIC NEEDLE;21"
"12;	GUN OFFENDER: DUTY TO REGISTER;21"
"12;	AGGRAVATED FINANCIAL IDENTITY THEFT;20"
"12;	GUN OFFENDER: ANNUAL REGISTRATION;20"
"12;	UNLAWFUL USE OTHER FIREARM;19"
"12;	POSS: HEROIN(BLACK TAR);18"
"12;	AGGRAVATED - OTHER DANGEROUS WEAPON;18"
"12;	POSS: AMPHETAMINES;17"
"12;	KIDNAPPING;17"
"12;	CONTRIBUTE DELINQUENCY OF A CHILD;16"
"12;	CRIMINAL DRUG CONSPIRACY;16"
"12;	THEFT BY LESSEE,NON-VEH;16"
"12;	NON-CONSENSUAL DISSEMINATION PRIVATE SEXUAL IMAGES;15"
"12;	ATTEMPT: CYCLE, SCOOTER, BIKE W-VIN;15"
"12;	AGGRAVATED;15"
"12;	POSS: METHAMPHETAMINES;15"
"12;	SOLICIT OFF PUBLIC WAY;15"
"12;	INSURANCE FRAUD;14"
"12;	VIOLATION OF STALKING NO CONTACT ORDER;14"
"12;	GAME/CARDS;14"
"12;	AGGRAVATED PO: HANDGUN;13"
"12;	OBSTRUCTING SERVICE;13"
"12;	CYBERSTALKING;12"
"12;	AGGRAVATED - KNIFE / CUTTING INSTRUMENT;12"
"12;	KEEP PLACE OF PROSTITUTION;12"
"12;	SALE/DIST OBSCENE MAT TO MINOR;12"
"12;	AGGRAVATED - KNIFE / CUTTING INSTRUMENT;12"
"12;	MANU/DELIVER:SYNTHETIC DRUGS;11"
"12;	CYCLE, SCOOTER, BIKE NO VIN;11"
"12;	THEFT / RECOVERY - AUTOMOBILE;11"
"12;	ATTEMPT AGG: OTHER;11"
"12;	BRIBERY;11"
"12;	AGGRAVATED: OTHER DANG WEAPON;10"
"12;	ATTEMPT POSSESSION CANNABIS;10"
"12;	AGGRAVATED - OTHER;10"
"12;	COMPELLING ORG MEMBERSHIP;9"
"12;	UNLAWFUL SALE/DELIVERY OF FIREARM AT SCHOOL;8"
"12;	PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY;8"
"12;	MANU/DELIVER:PCP;8"
"12;	GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION;8"
"12;	AGG PRO.EMP:KNIFE/CUTTING INST;8"
"12;	PAY TV SERVICE OFFENSES;7"
"12;	MANU/DELIVER:LOOK-ALIKE DRUG;7"
"12;	AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT;7"
"12;	INTOXICATING COMPOUNDS;7"
"12;	WIREROOM/SPORTS;7"
"12;	EAVESDROPPING;7"
"12;	ATT AGG CRIMINAL SEXUAL ABUSE;7"
"12;	POSS. KEYS OR DEV.TO COIN MACH;7"
"12;	AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER;7"
"12;	UNIDENTIFIABLE RECORDING SOUND;7"
"12;	POSSESS - HEROIN (WHITE);6"
"12;	INDECENT SOLICITATION/ADULT;6"
"12;	POSSESSION: SYNTHETIC MARIJUANA;6"
"12;	POS: EXPLOSIVE/INCENDIARY DEV;6"
"12;	HARBOR RUNAWAY;6"
"12;	ARMED WHILE UNDER THE INFLUENCE;6"
"12;	AGGRAVATED - OTHER DANGEROUS WEAPON;6"
"12;	ATTEMPT AGG: HANDGUN;6"
"12;	LOST PASSPORT;6"
"12;	UNLAWFUL SALE HANDGUN;6"
"12;	ATTEMPT AGG: KNIFE/CUT INSTR;6"
